1,alg/dijkstra,4899.518749,1724.602516,6624.121265
1,alg/astar,3352.5863,924.824878,4277.411178
1,alg/bddijkstra,5493.074298,1585.457522,7078.53182
1,alg/bdastar,3090.197342,866.370941,3956.568283
1,opt/none,2137.970272,1140.688097,3278.6583689999998
1,opt/tnr,1050.447688,979.92192,2030.369608
1,opt/ch,142.229257,1044.914883,1187.1441399999999
1,opt/chtnr,96.326984,1084.665997,1180.992981
